date,energy_sector,oxy,spstock
2020-12-23,38.3199996948242,17.8899993896484,3690.01001
2020-12-24,38.1199989318848,17.6700000762939,3703.060059
2020-12-28,37.8800010681152,17.3999996185303,3735.360107
2020-12-29,37.6300010681152,17.2399997711182,3727.040039
2020-12-30,38.2200012207031,17.9099998474121,3732.040039
2020-12-31,37.9000015258789,17.3099994659424,3756.070068
2021-01-04,37.9599990844727,17.4500007629395,3700.649902
2021-01-05,39.6599998474121,19.2099990844727,3726.860107
2021-01-06,40.8699989318848,20,3748.139893
2021-01-07,41.4700012207031,20.5699996948242,3803.790039
2021-01-08,41.4199981689453,20.0799999237061,3824.679932
2021-01-11,42.0699996948242,20.0799999237061,3799.610107
2021-01-12,43.5400009155273,22.6200008392334,3801.189941
2021-01-13,43.2000007629395,22.3299999237061,3809.840088
2021-01-14,44.4799995422363,24.2399997711182,3795.540039
2021-01-15,42.75,22.3899993896484,3768.25
2021-01-19,43.6100006103516,23.0699996948242,3798.909912
2021-01-20,43.7700004577637,23.0200004577637,3851.850098
2021-01-21,42.2900009155273,21.5400009155273,3853.070068
2021-01-22,42.0699996948242,21.4899997711182,3841.469971
2021-01-25,41.6399993896484,21.5100002288818,3855.360107
2021-01-26,40.75,20.3799991607666,3849.620117
2021-01-27,40.2000007629395,20.5799999237061,3750.77002
2021-01-28,40.6699981689453,20.9500007629395,3787.379883
2021-01-29,39.3199996948242,20.0599994659424,3714.23999
2021-02-01,39.5999984741211,20.3899993896484,3773.860107
2021-02-02,40.0299987792969,20.7299995422363,3826.310059
2021-02-03,41.7400016784668,22.0200004577637,3830.169922
2021-02-04,42.2000007629395,22.2999992370605,3871.73999
2021-02-05,42.560001373291,22.5599994659424,3886.830078
2021-02-08,44.3400001525879,25.4500007629395,3915.590088
2021-02-09,43.8699989318848,24.6499996185303,3911.22998
2021-02-10,44.7099990844727,25.6000003814697,3909.879883
2021-02-11,44.0200004577637,24.9799995422363,3916.379883
2021-02-12,44.6699981689453,25.3899993896484,3934.830078
2021-02-16,45.7900009155273,26.4599990844727,3932.590088
2021-02-17,46.4700012207031,26.7299995422363,3931.330078
2021-02-18,45.4199981689453,25.2800006866455,3913.969971
2021-02-19,46.1800003051758,25.4200000762939,3906.709961
2021-02-22,47.7799987792969,26.4699993133545,3876.5
2021-02-23,48.5699996948242,26.0599994659424,3881.370117
2021-02-24,50.2900009155273,28.1599998474121,3925.429932
2021-02-25,49.3199996948242,26.75,3829.340088
2021-02-26,48.1500015258789,26.6100006103516,3811.149902
2021-03-01,49.4000015258789,27.6399993896484,3901.820068
2021-03-02,49.1300010681152,27.8199996948242,3870.290039
